column,mean_diff,max_diff,std_diff,num_nonzero_diff
rdd1_dindx_484,0.0,0,0.0,0
rdd1_dindx_492,0.0,0,0.0,0
rdd1_dindx_496,0.0,0,0.0,0
rdd1_dindx_499,0.0,0,0.0,0
rdd1_dindx_497,0.0,0,0.0,0
rdd1_dindx_501,0.0,0,0.0,0
rdd1_dindx_502,0.0,0,0.0,0
rdd1_dindx_503,0.0,0,0.0,0
rdd1_dindx_498,0.0,0,0.0,0
rdd1_dindx_504,0.0,0,0.0,0
rdd1_dindx_505,0.0,0,0.0,0
rdd1_dindx_507,0.0,0,0.0,0
rdd1_dindx_506,0.0,0,0.0,0
rdd1_dindx_508,0.0,0,0.0,0
rdd1_dindx_509,0.0,0,0.0,0
rdd1_dindx_510,0.0,0,0.0,0
rdd1_dindx_500,0.0,0,0.0,0
rdd1_dindx_511,0.0,0,0.0,0
rdd1_dindx_417,0.0,0,0.0,0
rdd1_dindx_418,0.0,0,0.0,0
rdd1_dindx_419,0.0,0,0.0,0
rdd1_dindx_420,0.0,0,0.0,0
rdd1_dindx_421,0.0,0,0.0,0
rdd1_dindx_422,0.0,0,0.0,0
rdd1_dindx_423,0.0,0,0.0,0
rdd1_dindx_424,0.0,0,0.0,0
rdd1_dindx_425,0.0,0,0.0,0
rdd1_dindx_426,0.0,0,0.0,0
rdd1_dindx_427,0.0,0,0.0,0
rdd1_dindx_428,0.0,0,0.0,0
rdd1_dindx_429,0.0,0,0.0,0
rdd1_dindx_430,0.0,0,0.0,0
rdd1_dindx_431,0.0,0,0.0,0
rdd1_dindx_432,0.0,0,0.0,0
rdd1_dindx_433,0.0,0,0.0,0
rdd1_dindx_434,0.0,0,0.0,0
rdd1_dindx_435,0.0,0,0.0,0
rdd1_dindx_436,0.0,0,0.0,0
rdd1_dindx_437,0.0,0,0.0,0
rdd1_dindx_438,0.0,0,0.0,0
rdd1_dindx_439,0.0,0,0.0,0
rdd1_dindx_440,0.0,0,0.0,0
rdd1_dindx_441,0.0,0,0.0,0
rdd1_dindx_442,0.0,0,0.0,0
rdd1_dindx_443,0.0,0,0.0,0
rdd1_dindx_444,0.0,0,0.0,0
rdd1_dindx_445,0.0,0,0.0,0
rdd1_dindx_446,0.0,0,0.0,0
rdd1_dindx_447,0.0,0,0.0,0
rdd1_dindx_448,0.0,0,0.0,0
rdd1_dindx_449,0.0,0,0.0,0
rdd1_dindx_450,0.0,0,0.0,0
rdd1_dindx_451,0.0,0,0.0,0
rdd1_dindx_452,0.0,0,0.0,0
rdd1_dindx_453,0.0,0,0.0,0
rdd1_dindx_454,0.0,0,0.0,0
rdd1_dindx_455,0.0,0,0.0,0
rdd1_dindx_456,0.0,0,0.0,0
rdd1_dindx_457,0.0,0,0.0,0
rdd1_dindx_458,0.0,0,0.0,0
rdd1_dindx_459,0.0,0,0.0,0
rdd1_dindx_460,0.0,0,0.0,0
rdd1_dindx_461,0.0,0,0.0,0
rdd1_dindx_462,0.0,0,0.0,0
rdd1_dindx_463,0.0,0,0.0,0
rdd1_dindx_464,0.0,0,0.0,0
rdd1_dindx_465,0.0,0,0.0,0
rdd1_dindx_466,0.0,0,0.0,0
rdd1_dindx_467,0.0,0,0.0,0
rdd1_dindx_468,0.0,0,0.0,0
rdd1_dindx_469,0.0,0,0.0,0
rdd1_dindx_470,0.0,0,0.0,0
rdd1_dindx_471,0.0,0,0.0,0
rdd1_dindx_472,0.0,0,0.0,0
rdd1_dindx_473,0.0,0,0.0,0
rdd1_dindx_474,0.0,0,0.0,0
rdd1_dindx_475,0.0,0,0.0,0
rdd1_dindx_476,0.0,0,0.0,0
rdd1_dindx_477,0.0,0,0.0,0
rdd1_dindx_494,0.0,0,0.0,0
rdd1_dindx_495,0.0,0,0.0,0
